"kpgzCode";"kpgzName";"global_id";
"01.08.01.11.01";"ВОРОТА ГАНДБОЛЬНЫЕ";"1088770065";
"01.08.01.13.01";"МЯЧИ ФУТБОЛЬНЫЕ";"1088770068";
"01.08.01.13.02";"МЯЧИ ФУТБОЛЬНЫЕ ЗВЕНЯЩИЕ";"1088770071";
"01.08.01.14.01";"СТОЙКИ ВОЛЕЙБОЛЬНЫЕ";"1088770073";
"01.08.01.14.02";"СЕТКА ВОЛЕЙБОЛЬНАЯ";"1088770077";
"01.08.01.14.03";"МЯЧИ ВОЛЕЙБОЛЬНЫЕ, МЯЧИ ВОЛЕЙБОЛЬНЫЕ ЗВЕНЯЩИЕ";"1088770079";
"01.08.01.14.03.01";"МЯЧИ ВОЛЕЙБОЛЬНЫЕ";"1088770081";
"01.08.01.14.03.02";"МЯЧИ ВОЛЕЙБОЛЬНЫЕ ЗВЕНЯЩИЕ";"1088770082";
"01.08.01.15.01";"МЕШКИ РЕГБИ ДЛЯ ЗАХВАТОВ";"1088770084";
"01.08.01.15.02";"ОБТЯЖКИ БОКОВЫХ СТОЕК ВОРОТ";"1088770086";
"01.08.01.16.01.01";"КЛЮШКИ ДЛЯ ХОККЕЯ НА ЛЬДУ (С ШАЙБОЙ И МЯЧОМ)";"1088770089";
"01.08.01.16.01.01.01";"КЛЮШКИ ДЛЯ ИГРЫ В ХОККЕЙ С ШАЙБОЙ";"1088770090";
"01.08.01.16.01.01.02";"КЛЮШКИ ДЛЯ ИГРЫ В ХОККЕЙ С МЯЧОМ";"1088770091";
"01.08.01.16.01.01.03";"КЛЮШКИ ДЛЯ СЛЕДЖ-ХОККЕЯ";"1088770094";
"01.08.01.16.01.02";"ТРЕНАЖЕРЫ ХОККЕЙНЫЕ";"1088770095";
"01.08.01.16.01.02.01";"ТРЕНАЖЕР ДЛЯ ОТРАБОТКИ БОКОВОГО СКОЛЬЖЕНИЯ";"1088770096";
"01.08.01.16.01.02.02";"ТРЕНАЖЕР ХОККЕЙНЫЙ ""ЗМЕЙКА""";"1088770097";
"01.08.01.16.01.02.03";"ТРЕНАЖЕР ХОККЕЙНЫЙ ""ИМИТАТОР ВРАТАРЯ"" С КРЕПЛЕНИЯМИ НА ВОРОТА";"1088770098";
"01.08.01.16.01.02.04";"ТРЕНАЖЕР ХОККЕЙНЫЙ ""ИМИТАТОР СОПЕРНИКА""";"1088770099";
"01.08.01.16.01.02.05";"УСТРОЙСТВО ШАЙБОВОЗВРАТНОЕ ДЛЯ ТРЕНИРОВКИ ПЕРЕДАЧИ И ПРИЕМА БРОСКОВ ШАЙБЫ";"1088770101";
"01.08.01.16.01.03";"ИНВЕНТАРЬ ЗАЩИТНЫЙ ДЛЯ ХОККЕЯ НА ЛЬДУ (С ШАЙБОЙ И МЯЧОМ)";"1088770102";
"01.08.01.16.01.03.01";"НАГРУДНИКИ ИГРОКА";"1088770103";
"01.08.01.16.01.03.02";"НАЛОКОТНИКИ ИГРОКА";"1088770104";
"01.08.01.16.01.03.03";"ПЕРЧАТКИ ДЛЯ ХОККЕЯ НА ЛЬДУ (С ШАЙБОЙ И МЯЧОМ)";"1088770106";
"01.08.01.16.01.03.03.01";"ПЕРЧАТКИ (ЛОВУШКИ) ДЛЯ ХОККЕЯ НА ЛЬДУ С ШАЙБОЙ";"1088770107";
"01.08.01.16.01.03.03.02";"ПЕРЧАТКИ ИГРОКА ДЛЯ ХОККЕЯ НА ЛЬДУ С МЯЧОМ";"1088770109";
"01.08.01.16.01.03.04";"ПРОТЕКТОРЫ ГОРЛА ВРАТАРЯ";"1088770110";
"01.08.01.16.01.03.05";"ПРОТЕКТОРЫ ГОРЛА ИГРОКА";"1088770112";
"01.08.01.16.01.03.06";"ЩИТКИ ИГРОКА";"1088770113";
"01.08.01.16.01.04";"БАУЛЫ ХОККЕЙНЫЕ";"1088770114";
"01.08.01.16.01.05";"ВЕРЕВКА ДЛЯ КРЕПЛЕНИЯ СЕТКИ К ХОККЕЙНЫМ ВОРОТАМ";"1088770115";
"01.08.01.16.01.06";"ВОРОТА ДЛЯ ХОККЕЯ НА ЛЬДУ";"1088770116";
"01.08.01.16.01.07";"КОМПЛЕКТ ГАШЕНИЯ ДЛЯ ХОККЕЙНЫХ ВОРОТ";"1088770118";
"01.08.01.16.01.08";"МЯЧИ ХОККЕЙНЫЕ";"1088770119";
"01.08.01.16.01.09";"ПЛАНШЕТ ТРЕНЕРА ПО ХОККЕЮ";"1088770120";
"01.08.01.16.01.10";"СЕТКА ХОККЕЙНАЯ";"1088770122";
"01.08.01.16.01.11";"СТОЙКИ ДЛЯ КЛЮШЕК";"1088770123";
"01.08.01.16.01.12";"ДУГА ХОККЕЙНАЯ";"1088770124";
"01.08.01.16.01.13";"ЧЕХЛЫ ДЛЯ КОНЬКОВ";"1088770126";
"01.08.01.16.01.14";"ШАЙБЫ ХОККЕЙНЫЕ";"1088770127";
"01.08.01.16.01.15";"КОМПЛЕКТ ОДНОСТОРОННИХ ХОККЕЙНЫХ БОРТОВ";"1088770129";
"01.08.01.16.02.01";"ВОРОТА ДЛЯ ХОККЕЯ НА ТРАВЕ";"1088770131";
"01.08.01.16.02.02";"МЯЧИ ДЛЯ ХОККЕЯ НА ТРАВЕ";"1088770133";
"01.08.01.17.01";"ДИСКИ ДЛЯ МЕТАНИЯ";"1088770134";
"01.08.01.17.02";"ДОСКИ БАЛАНСИРОВОЧНЫЕ";"1088770135";
"01.08.01.17.03";"ДОРОЖКИ ДЛЯ РАЗБЕГА ЛЕГКОАТЛЕТИЧЕСКИЕ";"1088770137";
"01.08.01.17.04";"ПЛАНКИ ДЛЯ ПРЫЖКОВ";"1088770140";
"01.08.01.17.05";"БРУСКИ ДЛЯ ОТТАЛКИВАНИЯ ЛЕГКОАТЛЕТИЧЕСКИЕ";"1088770141";
"01.08.01.17.06";"ЗОНА ПРИЗЕМЛЕНИЯ ДЛЯ ПРЫЖКОВ В ВЫСОТУ";"1088770143";
"01.08.01.17.07";"ЛИНЕЙКИ СКЛАДНЫЕ ИЗМЕРИТЕЛЬНЫЕ ДЛЯ ПРЫЖКОВ В ДЛИНУ С МЕСТА";"1088770144";
"01.08.01.17.08";"КОМПЛЕКТЫ ОЛИМПИЙСКИХ ДИСКОВ";"1088770145";
"01.08.01.17.09";"ШТАНГИ РАЗБОРНЫЕ";"1088770146";
"01.08.01.17.10";"ГРАНАТЫ ДЛЯ МЕТАНИЯ";"1088770147";
"01.08.01.17.11";"ПОДСТАВКИ ДЛЯ ГАНТЕЛЕЙ";"1088770148";
"01.08.01.17.12";"СТАНЦИИ ПРЫЖКОВЫЕ";"1088770149";
"01.08.01.17.13";"МЯЧИ ДЛЯ МЕТАНИЯ";"1088770151";
"01.08.01.19.01";"СТАНКИ ДЛЯ ОБРАБОТКИ И ПОДГОТОВКИ ЛЫЖ";"1088770154";
"01.08.01.19.02";"ВЕШКИ ДЛЯ ЛЫЖНОГО СПОРТА";"1088770155";
"01.08.01.19.03";"ВЕЩЕСТВА СПЕЦИАЛИЗИРОВАННЫЕ ДЛЯ ЛЫЖНОГО ИНВЕНТАРЯ";"1088770157";
"01.08.01.19.04";"ВИНТОВКИ ПНЕВМАТИЧЕСКИЕ СПОРТИВНЫЕ И КОНСТРУКТИВНО СХОДНЫЕ С НИМ ИЗДЕЛИЯ";"1088770166";
"01.08.01.19.05";"ЗАПЛЕЧНЫЕ РЕМНИ ДЛЯ ВИНТОВКИ ДЛЯ ЛЫЖНОГО СПОРТА";"1088770167";
"01.08.01.19.06";"ЗАЩИТА ДЛЯ ВИДА СПОРТА ""ФРИСТАЙЛ""";"1088770169";
"01.08.01.19.07";"ИНСТРУМЕНТЫ ДЛЯ ЗАТОЧКИ СКРЕБКОВ";"1088770172";
"01.08.01.19.08";"КЛЮЧИ ДЛЯ ВЕШЕК ДЛЯ ЛЫЖНОГО СПОРТА";"1088770174";
"01.08.01.19.09";"КРЕПЛЕНИЯ ДЛЯ ЛЫЖ";"1088770175";
"01.08.01.19.10";"ЛОНЖА ДЛЯ ЛЫЖНОГО СПОРТА";"1088770176";
"01.08.01.19.11";"ЛОПАТЫ ДЛЯ ЛЫЖНОГО СПОРТА";"1088770177";
"01.08.01.19.12";"ЛЫЖИ";"1088770178";
"01.08.01.19.13";"МАСКИ ДЛЯ ПРЫЖКОВ НА ЛЫЖАХ С ТРАМПЛИНА";"1088770180";
"01.08.01.19.14";"МАТЫ СТРЕЛКОВЫЕ ДЛЯ ЛЫЖНОГО СПОРТА";"1088770181";
"01.08.01.19.15";"МИШЕНИ ДЛЯ ЛЫЖНОГО СПОРТА";"1088770182";
"01.08.01.19.16";"НАКОНЕЧНИКИ ПАЛОК ДЛЯ ЛЫЖЕРОЛЛЕРОВ";"1088770183";
"01.08.01.19.17";"НАПИЛЬНИКИ ДЛЯ ОБРАБОТКИ ЛЫЖ";"1088770184";
"01.08.01.19.18";"ОТВЕРТКИ ДЛЯ ЛЫЖНОГО СПОРТА";"1088770186";
"01.08.01.19.19";"ОТКАТЧИКИ ДЛЯ ЛЫЖ";"1088770187";
"01.08.01.19.20";"ОЧКИ СОЛНЦЕЗАЩИТНЫЕ ДЛЯ ЛЫЖНОГО СПОРТА";"1088770188";
"01.08.01.19.21";"ПАЛКИ ДЛЯ ЛЫЖНЫХ ВИДОВ СПОРТА";"1088770189";
"01.08.01.19.22";"ПАТРОНЫ ДЛЯ ЛЫЖНОГО СПОРТА";"1088770190";
"01.08.01.19.23";"ПЛАНШЕТЫ ДЛЯ ОРИЕНТИРОВАНИЯ ДЛЯ ЛЫЖНОГО СПОРТА";"1088770191";
"01.08.01.19.24";"ПУЛЕСБОРНИКИ ДЛЯ ЛЫЖНОГО СПОРТА";"1088770193";
"01.08.01.19.25";"ПУЛЬСОМЕТРЫ ДЛЯ ЛЫЖНОГО СПОРТА";"1088770194";
"01.08.01.19.26";"ПУЛЬТЫ ДЛЯ УПРАВЛЕНИЯ МИШЕНЯМИ ДЛЯ ЛЫЖНОГО СПОРТА";"1088770195";
"01.08.01.19.27";"СИСТЕМА ЭЛЕКТРОННОГО ХРОНОМЕТРАЖА ДЛЯ ЛЫЖНОГО СПОРТА";"1088770196";
"01.08.01.19.28";"СКРЕБКИ ДЛЯ ЛЫЖ";"1088770197";
"01.08.01.19.29";"СТЕЛЛАЖ ДЛЯ ХРАНЕНИЯ ЛЫЖНЫХ БОТИНОК";"1088770198";
"01.08.01.19.30";"СТОЙКИ ДЛЯ ХРАНЕНИЯ ЛЫЖ";"1088770199";
"01.08.01.19.31";"ТЕМЛЯКИ ДЛЯ ЛЫЖНЫХ ПАЛОК";"1088770201";
"01.08.01.19.32";"ТЕРМО-ПОДСУМКИ ДЛЯ ЛЫЖНОГО СПОРТА";"1088770202";
"01.08.01.19.33";"ТОЧИЛЬНЫЕ КАМНИ ДЛЯ ПОДГОТОВКИ ЛЫЖ";"1088770216";
"01.08.01.19.34";"ТРУБКИ ДЛЯ ВЕШКИ";"1088770217";
"01.08.01.19.35";"УТЮГИ ДЛЯ ПОДГОТОВКИ ЛЫЖ";"1088770219";
"01.08.01.19.36";"ФЛАЖКИ ВЕТРОВЫЕ ДЛЯ ЛЫЖНОГО СПОРТА";"1088770220";
"01.08.01.19.37";"ЧАСЫ ДЛЯ ЛЫЖНОГО СПОРТА";"1088770222";
"01.08.01.19.38";"ЧАШКИ ДЛЯ ЗАПАСНЫХ ПАТРОНОВ ДЛЯ ЛЫЖНОГО СПОРТА";"1088770224";
"01.08.01.19.39";"ЧЕМОДАНЫ ДЛЯ МАЗЕЙ";"1088770225";
"01.08.01.19.40";"ЧЕХЛЫ ДЛЯ ВИНТОВКИ";"1088770226";
"01.08.01.19.41";"ЧЕХЛЫ ДЛЯ ЛЫЖ";"1088770228";
"01.08.01.19.42";"ШЛЕМЫ ГОРНОЛЫЖНЫЕ";"1088770230";
"01.08.01.19.43";"ШЛЕМЫ ДЛЯ ПРЫЖКОВ С ТРАМПЛИНА";"1088770231";
"01.08.01.19.44";"ЩЕТКИ ДЛЯ ПОДГОТОВКИ ЛЫЖ";"1088770233";
"01.08.01.20.01";"РАКЕТКИ ДЛЯ НАСТОЛЬНОГО ТЕННИСА";"1088770235";
"01.08.01.20.02";"СЕТКА ДЛЯ НАСТОЛЬНОГО ТЕННИСА";"1088770236";
"01.08.01.20.03";"СТОЛЫ ДЛЯ НАСТОЛЬНОГО ТЕННИСА";"1088770237";
"01.08.01.20.04";"МЯЧИ ДЛЯ НАСТОЛЬНОГО ТЕННИСА";"1088770239";
"01.08.01.21.01";"КОРЗИНЫ ДЛЯ СБОРА И ПОДАЧИ ТЕННИСНЫХ МЯЧЕЙ";"1088770242";
"01.08.01.21.02";"ЛИНИИ ДЛЯ РАЗМЕТКИ ГРУНТОВОГО КОРТА";"1088770243";
"01.08.01.22.01";"СТОЙКИ БАСКЕТБОЛЬНЫЕ";"1088770246";
"01.08.01.22.02";"СЕТКА БАСКЕТБОЛЬНАЯ";"1088770247";
"01.08.01.22.03";"КОЛЬЦА БАСКЕТБОЛЬНЫЕ";"1088770248";
"01.08.01.22.04";"МЯЧИ БАСКЕТБОЛЬНЫЕ, МЯЧИ БАСКЕТБОЛЬНЫЕ ЗВЕНЯЩИЕ";"1088770249";
"01.08.01.22.04.01";"МЯЧИ БАСКЕТБОЛЬНЫЕ";"1088770250";
"01.08.01.22.04.02";"МЯЧИ БАСКЕТБОЛЬНЫЕ ЗВЕНЯЩИЕ";"1088770251";
"01.08.01.22.05";"ЩИТЫ БАСКЕТБОЛЬНЫЕ";"1088770253";
"01.08.01.25.01";"СТОЛЫ ДЛЯ ШАХМАТ";"1088770255";
"01.08.01.25.02";"НАБОРЫ ДЛЯ ИГРЫ В ШАХМАТЫ";"1088770256";
"01.08.01.25.03";"НАБОРЫ ДЛЯ ИГРЫ В ШАШКИ";"1088770257";
"01.08.01.25.04";"ШАХМАТЫ ТАКТИЛЬНЫЕ";"1088770258";
"01.08.01.25.05";"ЧАСЫ ШАХМАТНЫЕ НАСТОЛЬНЫЕ";"1088770260";
"01.08.01.28.01";"НАБОР ИГРОВОЙ ""МИНИ-ГОЛЬФ""";"1088770265";
"01.08.01.30.01";"ОБОРУДОВАНИЕ ДЛЯ СКАЛОДРОМА С ЗАЦЕПКАМИ (РЕЛАКСАЦИОННЫЕ СТЕНКИ)";"1088770269";
"01.08.01.31.01";"КЛЮШКИ ДЛЯ ФЛОРБОЛА";"1088770272";
"01.08.01.32.01";"СТОЙКИ БАДМИНТОННЫЕ";"1088770275";
"01.08.01.32.02";"СЕТКА ДЛЯ БАДМИНТОНА";"1088770277";
"01.08.01.32.03";"РАКЕТКИ ДЛЯ БАДМИНТОНА";"1088770279";
"01.08.01.32.04";"ВОЛАНЫ ДЛЯ БАДМИНТОНА";"1088770281";
"01.08.01.33.01";"КОМПАСЫ";"1088770283";
"01.08.01.35.01";"ДРОТИКИ";"1088770286";
"01.08.01.41";"ОБОРУДОВАНИЕ И ИНВЕНТАРЬ ДЛЯ ШАШЕК";"1088770288";
"01.08.01.41.01";"ШАШКИ ТАКТИЛЬНЫЕ";"1088770289";
"01.08.01.42";"ОБОРУДОВАНИЕ И ИНВЕНТАРЬ ДЛЯ ГОРОДОШНОГО СПОРТА";"1088770291";
"01.08.01.42.01";"НАБОРЫ ИГРОВЫЕ ""ГОРОДКИ""";"1088770293";
"01.08.01.42.02";"СТЕНКИ ОТБОЙНЫЕ";"1088770294";
"01.08.01.42.03";"СЕТКИ ДЛЯ ОГРАЖДЕНИЯ";"1088770295";
"01.08.01.43";"ОБОРУДОВАНИЕ И ИНВЕНТАРЬ ДЛЯ СПОРТИВНОГО ТУРИЗМА";"1088770297";
"01.09.04.03";"ПОЛУПРИЦЕПЫ С ПОЛИВОМОЕЧНЫМ ОБОРУДОВАНИЕМ";"1088770327";
"01.09.05.01";"СУДНА ПАССАЖИРСКИЕ";"1088770328";
"01.09.05.02";"ПАРОМЫ";"1088770329";
"01.09.05.03";"ТАНКЕРЫ";"1088770330";
"01.09.05.04";"СУДНА-ГАЗОВОЗЫ";"1088770331";
"01.09.05.05";"БАЛКЕРЫ";"1088770333";
"01.09.05.06";"СУДНА СУХОГРУЗНЫЕ";"1088770335";
"01.09.05.07";"БУКСИРЫ";"1088770336";
"01.09.05.08";"СУДНА АВАРИЙНО-СПАСАТЕЛЬНЫЕ";"1088770337";
"01.09.05.09";"БАРЖИ";"1088770338";
"01.09.05.10";"СУДНО ГИДРОГРАФИЧЕСКОЕ, ЛОЦМЕЙСТЕРСКОЕ";"1088770339";
"01.09.05.11";"ЛЕДОКОЛЫ";"1088770341";
"01.09.05.12";"ПОНТОНЫ";"1088770342";
"01.09.05.99";"ТРАНСПОРТНЫЕ СРЕДСТВА ВОДНЫЕ ПРОЧИЕ";"1088770343";
"01.09.06.01.01";"ЭЛЕКТРОВОЗЫ";"1088770344";
"01.09.06.01.02";"ТЕПЛОВОЗЫ";"1088770346";
"01.09.06.01.03";"ДИЗЕЛЬ-ПОЕЗДА";"1088770347";
"01.09.06.02.01";"ПАССАЖИРСКИЕ ВАГОНЫ ЭЛЕКТРОПОЕЗДА ПРИГОРОДНОГО СЛЕДОВАНИЯ";"1088770352";
"01.01.02.35.04.01";"ОВОЩИ МАРИНОВАННЫЕ";"1088771144";
"01.01.02.35.04.02";"ОВОЩИ СОЛЕНЫЕ, КВАШЕНЫЕ, ВЯЛЕНЫЕ";"1088771145";
"01.01.02.35.04.03";"КОНСЕРВЫ ОВОЩНЫЕ ГОТОВЫЕ К УПОТРЕБЛЕНИЮ";"1088771146";
"01.01.03.25.01.01";"ЯГОДЫ ЗАМОРОЖЕННЫЕ";"1088771155";
"01.01.03.25.01.02";"ФРУКТЫ ЗАМОРОЖЕННЫЕ";"1088771174";
"01.01.03.25.01.03";"СОРБЕТЫ ФРУКТОВЫЕ, ЯГОДНЫЕ";"1088771175";
"01.01.03.25.01.04";"СМЕСИ ФРУКТОВО-ЯГОДНЫЕ (КОМПОТНЫЕ) ЗАМОРОЖЕННЫЕ";"1088771176";
"01.01.03.25.01.05";"ПЮРЕ ФРУКТОВЫЕ, ЯГОДНЫЕ ЗАМОРОЖЕННЫЕ";"1088771177";
"01.01.11.03.02.01";"РЫБА ЛОСОСЕВАЯ СОЛЕНАЯ";"1088771292";
"01.01.11.03.02.02";"РЫБА ПРЕСНОВОДНАЯ СОЛЕНАЯ (КРОМЕ ЛОСОСЕВЫХ)";"1088771294";
"01.02.10.22.29.01";"СИСТЕМЫ КОНТЕЙНЕРОВ ДЛЯ СТЕРИЛИЗАЦИИ ХИРУРГИЧЕСКИХ ИНСТРУМЕНТОВ, СОСТОЯЩАЯ ИЗ КОРПУСА, КРЫШЕК, СЕТОК ДЛЯ СТЕРИЛИЗАЦИИ";"1088771851";
"01.02.10.22.29.01.01.03";"СЕТКИ ДЛЯ ИНСТРУМЕНТОВ ДЛЯ КОНТЕЙНЕРОВ СТАНДАРТА 1/1";"1088771854";
"01.02.10.22.29.01.02.01";"КОНТЕЙНЕРЫ ДЛЯ СТЕРИЛИЗАЦИИ, С РУКОЯТКАМИ, СТАНДАРТ 1/2";"1088771856";
"01.02.10.22.29.01.02.01.01";"КОРПУСЫ КОНТЕЙНЕРА АЛЮМИНИЕВЫЕ ДЛЯ СТЕРИЛИЗАЦИИ В АВТОКЛАВАХ ГРАВИТАЦИОННОГО ТИПА, СТАНДАРТ 1/2";"1088771857";
"01.02.10.22.29.01.02.01.02";"КРЫШКИ К КОНТЕЙНЕРАМ С РУКОЯТКАМИ, СТАНДАРТ 1/2";"1088771860";
"01.02.10.22.29.01.02.02";"КОНТЕЙНЕРЫ ДЛЯ СТЕРИЛИЗАЦИИ, БЕЗ РУКОЯТОК (НЕГЛУБОКАЯ МОДЕЛЬ), СТАНДАРТ 1/2";"1088771862";
"01.02.10.22.29.01.02.02.01";"КОРПУСЫ КОНТЕЙНЕРА АЛЮМИНИЕВЫЕ ДЛЯ СТЕРИЛИЗАЦИИ В АВТОКЛАВАХ, СТАНДАРТ 1/2";"1088771863";
"01.02.10.22.29.01.02.02.02";"КРЫШКИ К КОНТЕЙНЕРАМ БЕЗ РУКОЯТОК (НЕГЛУБОКАЯ МОДЕЛЬ), СТАНДАРТ 1/2";"1088771865";
"01.02.10.22.29.01.02.03";"СЕТКИ ДЛЯ ИНСТРУМЕНТОВ ДЛЯ КОНТЕЙНЕРОВ СТАНДАРТА 1/2";"1088771868";
"01.02.10.22.29.01.03.01";"КОРПУСЫ КОНТЕЙНЕРА АЛЮМИНИЕВЫЕ ДЛЯ СТЕРИЛИЗАЦИИ В АВТОКЛАВАХ, СТАНДАРТ 3/4";"1088771871";
"01.02.10.22.29.01.03.02";"КРЫШКИ К КОНТЕЙНЕРАМ, СТАНДАРТ 3/4";"1088771872";
"01.02.10.22.29.01.03.03";"СЕТКИ ДЛЯ ИНСТРУМЕНТОВ ДЛЯ КОНТЕЙНЕРОВ, СТАНДАРТ 3/4";"1088771874";
"01.02.10.22.29.01.04.01";"КОНТЕЙНЕРЫ, СТАНДАРТ МИНИ, ДЛЯ СТЕРИЛИЗАЦИИ В АВТОКЛАВАХ";"1088771877";
"01.02.10.22.29.01.05.01";"КОНТЕЙНЕРЫ ДЛЯ ФОРВАКУУМНОЙ СТЕРИЛИЗАЦИИ ЭНДОСКОПОВ ПАРОМ";"1088771880";
"01.02.10.22.29.01.05.03";"КОНТЕЙНЕРЫ ДЛЯ СТЕРИЛИЗАЦИИ АРТРОСКОПОВ";"1088771887";
"01.02.10.22.29.03.05";"КЛИПСЫ ДЛЯ ФИКСАЦИИ СИЛИКОНОВЫХ ДЕРЖАТЕЛЕЙ ИНСТРУМЕНТОВ В СЕТКЕ";"1088771960";
"01.02.10.22.29.03.06";"ОТВЕРТКИ ДЛЯ УСТАНОВКИ ПЛАСТИКОВЫХ КЛИПСОВ ДЛЯ ФИКСАЦИИ СИЛИКОНОВЫХ ДЕРЖАТЕЛЕЙ В СЕТКЕ";"1088771972";
"01.02.10.22.29.05";"ЛОТОК ДЛЯ ИНСТРУМЕНТОВ";"1088772009";
"01.02.10.06.81";"ТАМПОН ДЛЯ КОМПРЕССИИ БЕДРЕННОЙ АРТЕРИИ, КОЛЛАГЕНОВЫЙ";"1088772032";
"01.02.10.06.91";"РЫЧАГ/ЭЛЕВАТОР КОСТНЫЙ";"1088772075";
"01.02.10.07.64.02";"КАТЕТЕР ДЛЯ ХОЛАНГИОПАНКРЕАТОГРАФИИ, ОДНОРАЗОВОГО ИСПОЛЬЗОВАНИЯ";"1088772131";
"01.02.10.11.01.32";"КАРТРИДЖИ ДЛЯ ВВЕДЕНИЯ ИНТРАОКУЛЯРНОЙ ЛИНЗЫ";"1088772211";
"01.02.10.11.02.13.05.01";"ПИНЦЕТ ОФТАЛЬМОЛОГИЧЕСКИЙ, ОДНОРАЗОВОГО ИСПОЛЬЗОВАНИЯ";"1088772222";
"01.02.10.13.29";"ПЕРЧАТКИ СМОТРОВЫЕ/ПРОЦЕДУРНЫЕ ВИНИЛОВЫЕ, НЕОПУДРЕННЫЕ";"1088772328";
"01.02.10.16.29.03";"ТЕПЛОВЛАГООБМЕННИКИ ДЛЯ АНЕСТЕЗИИ И ИНТЕНСИВНОЙ ТЕРАПИИ, ДЛЯ ТРАХЕОСТОМИРОВАННЫХ ПАЦИЕНТОВ СО СПОНТАННЫМ ДЫХАНИЕМ";"1088772423";
"01.02.10.18.08";"ЭНДОПРОТЕЗЫ ПОЛИМЕРНО-КОМПОЗИТНЫЕ ДЛЯ ИНТРАПЕРИТОНЕАЛЬНОЙ МЕТОДИКИ";"1088772520";
"01.02.10.20.19";"ШПРИЦЫ ДЛЯ ПРОМЫВАНИЯ С ГЕПАРИНОВЫМ ЗАМКОМ К АППАРАТАМ ДЛЯ ЗАМЕСТИТЕЛЬНОЙ ПОЧЕЧНОЙ ТЕРАПИИ И ЭКСТРАКОРПОРАЛЬНОЙ ГЕМОКОРРЕКЦИИ";"1088772621";
"01.02.10.21.12";"КАТЕТЕРЫ ДЛЯ МАЛОИНВАЗИВНОЙ ХИРУРГИИ";"1088772646";
"01.02.10.27.07.29";"КАТЕТЕР ЭНДОСКОПИЧЕСКИЙ ДЛЯ РАЗМЕЩЕНИЯ СТЕНТА";"1088772860";
"01.02.10.27.21.10";"СТЕНТ-ГРАФТ МОДУЛЬНЫЙ ДЛЯ АНЕВРИЗМ";"1088772874";
"01.02.10.27.22.06";"УСТРОЙСТВА ДЛЯ ТРАНСКАТЕТЕРНОГО ЗАКРЫТИЯ ПОРОКОВ СЕРДЦА";"1088772881";
"01.02.10.27.25";"ШПРИЦ-МАНОМЕТР ДЛЯ БАЛЛОННОГО КАТЕТЕРА, ОДНОРАЗОВОГО ИСПОЛЬЗОВАНИЯ";"1088772882";
"01.02.10.28.06.09.01";"ЭКРАН ДЛЯ ЗАЩИТЫ ЛИЦА ОТ ИЗЛУЧЕНИЯ";"1088772892";
"01.02.10.28.06.09.02";"ЭКРАНЫ ЗАЩИТНЫЕ ДЛЯ ЛИЦА, МНОГОРАЗОВОГО ИСПОЛЬЗОВАНИЯ";"1088772894";
"01.02.10.30.01.08.03";"НАБОРЫ ДЛЯ СИСТЕМ ЗАМОРАЖИВАНИЯ И РАЗМОРАЖИВАНИЯ ЭРИТРОЦИТОВ ДОНОРСКОЙ КРОВИ";"1088772915";
"01.02.10.30.01.08.03.01";"НАБОР ДЛЯ СИСТЕМЫ ЗАМОРАЖИВАНИЯ ЭРИТРОЦИТОВ ДОНОРСКОЙ КРОВИ";"1088772916";
"01.02.10.30.01.08.03.02";"НАБОР ДЛЯ СИСТЕМЫ РАЗМОРАЖИВАНИЯ ЭРИТРОЦИТОВ ДОНОРСКОЙ КРОВИ";"1088772917";
"01.02.10.30.01.08.04";"НАБОР ТРУБОК К СИСТЕМЕ ТЕРАПЕВТИЧЕСКОЙ ПЛАЗМОФИЛЬТРАЦИИ ИЛИ ЭРИТРОЦИТАФЕРЕЗА";"1088772921";
"01.02.10.30.01.08.04.01";"НАБОР ТРУБОК К СИСТЕМЕ ТЕРАПЕВТИЧЕСКОЙ";"1088772923";
"01.02.10.30.02.01";"КОМПЛЕКТЫ УСТРОЙСТВ ДЛЯ УДАЛЕНИЯ ЛЕЙКОЦИТОВ И ПОЛУЧЕНИЯ БЕЗЛЕЙКОЦИТНЫХ КОМПОНЕНТОВ КОНСЕРВИРОВАННОЙ ДОНОРСКОЙ КРОВИ";"1088772927";
"01.02.10.30.04";"РАСТВОРЫ ДЛЯ КОНСЕРВИРОВАНИЯ КРОВИ";"1088772934";
"01.02.10.30.04.01";"РАСТВОР ДЛЯ КОНСЕРВИРОВАНИЯ КРОВИ, СОДЕРЖАЩИЙ АНТИКОАГУЛЯНТ";"1088772935";
"01.02.10.33.04.01.01.01";"ИНСТРУМЕНТЫ ДЛЯ ПОВТОРНОГО ЛЕЧЕНИЯ КОРНЕВЫХ КАНАЛОВ ЭНДОДОНТИЧЕСКИЕ";"1088772997";
"01.02.10.33.04.01.01.02";"ИНСТРУМЕНТЫ ДЛЯ РАСШИРЕНИЯ ТРУДНОПРОХОДИМЫХ КОРНЕВЫХ КАНАЛОВ ЭНДОДОНТИЧЕСКИЕ";"1088772998";
"01.02.10.33.04.01.01.03";"КАНАЛОНАПОЛНИТЕЛИ ЭНДОДОНТИЧЕСКИЕ";"1088772999";
"01.02.10.33.04.01.01.04";"КАНАЛОРАСШИРИТЕЛИ ЭНДОДОНТИЧЕСКИЕ";"1088773000";
"01.02.10.33.04.01.04";"ФАЙЛЫ ЭНДОДОНТИЧЕСКИЕ";"1088773006";
